keydevid,year,announcedate,buyer_names,companyname,objectroletype,headline,deal_stage,is_spac,deal_value_musd,value_source,gvkey
1897512111.0,2024,2024-09-12,TD SYNNEX Corporation,TD SYNNEX Corporation,Buyer,TD SYNNEX Corporation (NYSE:SNX) entered into an agreement to acquire Cloud Migration business from IPSense.,agreement,False,,none,156155
2000660394.0,2026,2026-05-12,Nebius Group N.V.,Clarifai patent portfolio,Target,"Nebius Group N.V. (NasdaqGS:NBIS) agreed to acquire Clarifai patent portfolio from Clarifai, Inc.",agreement,False,,none,
1843849216.0,2023,2023-06-16,XMachina AI Group Inc.,Project Z Technologies Inc.,Target,XMachina AI Group Inc. signed a Share Purchase Agreement to acquire Project Z Technologies Inc.,other,False,,none,
1820772759.0,2023,2023-01-04,"Semantix, Inc.","Semantix, Inc.",Buyer,"Semantix, Inc. (NasdaqGM:STIX) entered into an agreement to acquire Elemeno AI from Lucas Bonatto Miguel.",agreement,False,,none,037951
278166848.0,2014,2014-11-03,Xenemetrix LTD.,"Austin AI, Inc.",Target,"Xenemetrix LTD. signed a letter of intent to acquire Austin Automation and Instrumentation, Inc. for CAD 0.45 million.",definitive_agreement,False,,none,
1905883576.0,2024,2024-11-26,NTT DATA Business Solutions APAC,Niveus Solutions Pvt. Ltd,Target,NTT DATA Business Solutions APAC agreed to acquire Niveus Solutions Private Ltd.,agreement,False,,none,
1912026581.0,2024,2024-12-07,"Hunan Meihu Intelligent Manufacturing Co., Ltd.",,Transaction,"Hunan Oil Pump Co., Ltd. (SHSE:603319) agreed to acquire 5% stake in Longway.AI from Xu Jingxian for CNY 0.47 million.",agreement,False,,none,
1828590499.0,2023,2023-03-05,Computer Age Management Services Limited,Think Analytics India Private Limited,Target,Computer Age Management Services Limited (BSE:543232) agreed to acquire 55.42% stake in Think Analytics India Private Limited.,agreement,False,,none,
695828200.0,2020,2020-11-23,Aerodyne Systems Sdn. Bhd.,Aerodyne Systems Sdn. Bhd.,Buyer,Aerodyne Systems Sdn. Bhd. has signed an agreement to acquire principle stake in Sensorem.,other,False,,none,
1884134155.0,2024,2024-06-05,New World Solutions Inc.,New World Solutions Inc.,Buyer,New World Solutions Inc. (CNSX:NEWS) agreed to acquire Panyo AI Technologies Inc for CAD 0.4 million.,agreement,False,,none,034408
1953359911.0,2025,2025-07-14,"Cognition AI, Inc.",Greenoaks Capital Partners LLC,Seller,"Cognition AI, Inc signed a definitive agreement to acquire Exafunction, Inc. from Greenoaks Capital Partners LLC, Rackhouse Venture Management LP, Kleiner Perkins Caufield & Byers, General Catalyst Group Management, LLC and AIX Ventures.",definitive_agreement,False,,none,
1837435320.0,2023,2023-04-25,International Business Machines Corporation,,Transaction,"International Business Machines Corporation (NYSE:IBM) acquired Uptake Technologies, Inc.",other,False,226.0,max-fallback,
613273682.0,2019,2019-05-13,Luokung Technology Corp.,,Transaction,Luokung Technology Corp. (NasdaqCM:LKCO) entered into an agreement to acquire 67.36% stake in Beijing BotBrain AI Technology Ltd and BOTBRAIN AI LIMITED for CNY 53.8 million.,agreement,False,,none,
1997734644.0,2026,2026-04-24,PIUM Investment,PIUM Investment,Buyer,"Pium AI Future Healthcare Fund managed by PIUM Investment agreed to acquire an additional 43.53% stake in Cha Healthcare Operation Co., Ltd from Chabiotech Co.,Ltd. (KOSDAQ:A085660) for approximately KRW 200 billion.",agreement,False,,none,
1988678011.0,2026,2026-03-05,MTT Group Holdings Limited,MTT Group Holdings Limited,Buyer,"MTT Group Holdings Limited (SEHK:2350) signed a letter of intent to acquire Tsingzhan International AI Co., Limited.",letter_of_intent,False,,none,354473
717016575.0,2021,2021-06-01,"Prove Identity, Inc.","Prove Identity, Inc.",Buyer,"Payfone, Inc. agreed to acquire UnifyID, Inc. from New Enterprise Associates, Inc., Andreessen Horowitz LLC and Stanford-StartX Fund managed by StartX and Stanford University, Endowment Arm.",agreement,False,,none,
644043559.0,2019,2019-11-12,Revive Therapeutics Ltd.,Datametrex AI Limited,Seller,Revive Therapeutics Ltd. (CNSX:RVV) entered into a letter of intent to acquire GreenInsightz Limited from Datametrex AI Limited (TSXV:DM).,definitive_agreement,False,,none,032215
1945917251.0,2025,2025-05-30,"Yatiri Bio, Inc.","Yatiri Bio, Inc.",Buyer,"Yatiri Bio, Inc. agreed to acquire CLIA Lab, Disease Proteome AI Platform and Research Services Business of NGeneBioAI, Inc for KRW 1.9 billion.",agreement,False,,none,
652562861.0,2019,2019-12-11,Selvas AI Inc.,"SELVAS Healthcare, Inc.",Target,"Selvas AI Inc. (KOSDAQ:A108860) agreed to acquire additional 15.3% in SELVAS Healthcare, Inc. (KOSDAQ:A208370) for KRW 4.5 billion.",agreement,False,,none,322011
1994488672.0,2026,2026-04-13,EKF Diagnostics Holdings plc,Technology assets of Beep Insights AB,Target,EKF Diagnostics Holdings plc (AIM:EKF) signed an asset purchase agreement to acquire Technology assets from Beep Insights AB.,other,False,,none,
588449522.0,2018,2018-10-16,Play Labs LLC,,Transaction,"Play Labs agreed to acquire Boston AI INC. from Jungseok Kang, Taewon Shin and Yilun Zhu for KRW 14 billion.",agreement,False,,none,
1838052883.0,2023,2023-05-15,Liverpool Partners Group,Simply AI Pty Ltd,Target,Liverpool Partners Group agreed to acquire majority stake in Simply AI.,agreement,False,,none,
1936597539.0,2025,2025-03-27,Publicis Canada Inc.,,Transaction,Publicis Canada Inc.  entered into a definitive agreement to acquire MoovAI Technologies Inc.,definitive_agreement,False,,none,
1786314614.0,2022,2022-06-08,Renesas Electronics Corporation,Reality Analytics LLC,Target,"Renesas Electronics Corporation (TSE:6723) entered into a definitive agreement to acquire Reality Analytics, Inc.",definitive_agreement,False,,none,
433841130.0,2017,2017-06-10,"Sichuan Changhong Electronic Holding Group Co., Ltd.",,Transaction,"Sichuan Changhong Electronics Holdings Group Co., Ltd. agreed to acquire 80% stake in Sichuan AI-Link Technology Co., Ltd. from Sichuan Changhong Devices Technology Co., Ltd and Sichuan Changhong Electric Co., Ltd. (SHSE:600839) for CNY 65.1 million.",agreement,False,,none,
2000238267.0,2025,2025-11-13,"Cisco Systems, Inc.",NeuralFabric Corp.,Target,"Cisco Systems, Inc. (NasdaqGS:CSCO) signed a letter of intent to acquire NeuralFabric Corp.",letter_of_intent,False,,none,
5814457.0,2008,2008-02-11,L'Air Liquide S.A.,L'Air Liquide S.A.,Buyer,L'Air Liquide SA (ENXTPA: AI) agreed to acquire Pure Helium.,agreement,False,20.0,max-fallback,101202
693451840.0,2020,2020-10-29,Intel Corporation,DCVC,Seller,"Intel Corporation (NasdaqGS:INTC) entered into an agreement to acquire SigOpt, Inc. from Blumberg Capital, L.L.C. and others.",agreement,False,,none,
1861054719.0,2023,2023-11-02,Sony Interactive Entertainment LLC,Sony Interactive Entertainment LLC,Buyer,Sony Interactive Entertainment LLC entered into an agreement to acquire iSIZE Limited.,agreement,False,,none,
1800442191.0,2022,2022-09-13,"Guardforce AI Co., Limited","Guardforce AI Co., Limited",Buyer,"Guardforce AI Co., Limited (NasdaqCM:GFAI) signed a letter of intent to acquire Shenzhen Kewei Robot Technology Co., Limited from Shenzhen Intelligent Guardforce Robot Technology Co., Ltd.",letter_of_intent,False,,none,039434
1821170731.0,2023,2023-01-04,Snowflake Inc.,Myst AI Inc.,Target,"Snowflake Inc. (NYSE:SNOW) entered into a letter of intent to acquire Myst AI Inc. from Gradient Ventures and Valo Ventures, LLC.",letter_of_intent,False,,none,
1982133464.0,2026,2026-02-02,BodyCor Inc,BodyCor Inc,Buyer,BodyCor Inc. entered into a binding Letter of Intent to acquire 60% stake in Ding Easy AI LLC from Daniel Sanders for $9 million.,letter_of_intent,False,9.0,for-pattern,
694521187.0,2020,2020-11-10,Sumitomo Mitsui Banking Corporation,Sumitomo Mitsui Banking Corporation,Buyer,Sumitomo Mitsui Banking Corporation agreed to acquire an additional 20% stake in Alternative Investment Capital Limited from Mitsubishi Corporation (TSE:8058).,agreement,False,,none,296946
1937125893.0,2025,2025-04-01,Datametrex AI Limited,Datametrex AI Limited,Buyer,Datametrex AI Limited (TSXV:DM) signed a letter of intent to acquire Arbutus Health and Wellness Inc. for CAD 1.1 million.,definitive_agreement,False,,none,032215
1759625952.0,2021,2021-11-24,"Guardforce AI Co., Limited",Macau GF Robotics Limited,Target,"Guardforce AI Co., Limited (NasdaqCM:GFAI) entered into a Transfer Agreement to acquire Macau GF Robotics Limited.",other,False,,none,
1876575898.0,2024,2024-03-27,CrowdWorks Inc.,AI tech Inc.,Target,"CrowdWorks Inc. (TSE:3900) share exchange agreement to acquire AI tech Inc. from Ryoichiro Hata, Hiroaki Shirota and Shogo Mizushima for ¥300 million.",other,False,,none,
2025808.0,2002,2002-04-08,AI-Asia,AI-Asia,Buyer,Announced Merger/Acquisition Transaction - Target: Kangrun Jia Yuan Technology Ltd.; Buyer(s): AI-Asia,other,False,,none,
1955363400.0,2025,2025-07-31,,Relief AI Inc.,Target,1329308 B.C. Ltd. signed a letter of intent to acquire Relief Ai Inc.,definitive_agreement,False,,none,
1684317554.0,2021,2021-10-04,AI Zenith (Netherlands) BV,,Transaction,AI Zenith (Netherlands) BV agreed to acquire remaining 49% stake in Prisma Medios de Pagos S.A. from Banco de Galicia y Buenos Aires S.A.U. and other shareholders.,agreement,False,,none,
4623226.0,2006,2006-07-28,New'Arch,New'Arch,Buyer,New’Arch AI agreed to acquire the remaining 35% in New’Arch CS in cash.,agreement,False,,none,
3568050.0,2007,2007-02-21,L'Air Liquide S.A.,,Transaction,L'Air Liquide SA (ENXTPA: AI) entered into an agreement to acquire the remaining 50% stake in Singapore Oxygen Air Liquide Pte Ltd from BOC Group plc.,agreement,False,,none,
627304179.0,2019,2019-07-02,"Horizons Holdings International, Corp.",,Transaction,"Horizons Holdings International, Corp. (OTCPK:HZHI) acquired Pai-Tech Artificial Intelligence, LTD.",agreement,False,9.2,for-pattern,
1680462486.0,2021,2021-09-07,Pearson plc,Pearson plc,Buyer,Pearson plc agreed to acquire Faethm AI.,agreement,False,,none,100572
1771984314.0,2021,2021-12-19,,"AI Infinity Co., Ltd.",Target,"MTI Ltd. (TSE:9438) agree to acquire an additional stake in AI Infinity Co., Ltd. on December 18, 2021",other,False,,none,
1759596572.0,2021,2021-11-19,"Guardforce AI Co., Limited",,Transaction,"Guardforce AI Co., Limited (NasdaqCM:GFAI) entered into a Transfer Agreement to acquire GF Robotics Malaysia Sdn. Bhd.",other,False,,none,
1885094167.0,2024,2024-06-18,"AI Maverick Intel, Inc.",Stronghold Media Group Limited,Seller,Bionoid Pharma Inc. (OTCPK:BINP) signed a letter of intent to acquire AI Maverick Intel from Stronghold Media Group Limited.,definitive_agreement,False,,none,
1882127709.0,2024,2024-05-20,Cetta,Cetta,Buyer,Cetta agreed to acquire an unknown minority stake in EAS-AI Pte. Ltd.,agreement,False,,none,
1966333637.0,2025,2025-10-16,Smart Reporting GmbH,,Transaction,Smart Reporting GmbH agreed to acquire Fluency for Imaging (FFI).,agreement,False,,none,
1993061341.0,2026,2026-03-03,Harvey AI Corporation,"Lume AI, Inc.",Target,"Harvey AI Corporation agreed to acquire Lume AI, Inc.",agreement,False,,none,
2779625.0,2006,2006-03-22,Atlantic Intelligence,BD Consultants,Target,Atlantic Intelligence entered into an agreement to acquire BD Consultants.,agreement,False,,none,
1675504174.0,2021,2021-07-28,Shield AI Inc.,"Martin UAV, LLC",Target,"Shield AI Inc signed a definitive agreement to acquire Martin UAV, LLC.",definitive_agreement,False,,none,
1864683690.0,2023,2023-12-12,Xalles Holdings Inc.,Fluid Tech Inc.,Target,Xalles Holdings Inc. (OTCPK:XALL) agreed to acquire Fluid Tech Inc.,agreement,False,,none,
139159569.0,2010,2010-01-22,,,Transaction,Local authorities of Bydgoszcz agreed to acquire 48.98% stake in Port Lotniczy Bydgoszcz Spólka Akcyjna from AI Airports International Ltd. for €3.9 million.,agreement,False,,none,
2074108.0,2004,2004-04-21,"LifeMasters Supported SelfCare, Inc.","Medical Scientists, Inc.",Target,"Announced Merger/Acquisition Transaction - Target: Medical Scientists Inc.; Buyer(s): LifeMasters Supported SelfCare, Inc.",other,False,,none,
1937057021.0,2025,2025-03-31,,Channel VAS DMCC,Target,"An undisclosed existing shareholder agreed to acquire an additional 13% stake in Channel VAS DMCC from Ethos Private Equity Fund VII, Ethos AI Fund I and Ethos Fund VI  managed by  Ethos Private Equity for $7.3 million.",agreement,False,7.3,for-pattern,
677233499.0,2020,2020-07-15,"Core Scientific, Inc.",Atrio Inc.,Seller,"Core Scientific, Inc agreed to acquire certain assets and technology from Atrio Inc.",agreement,False,1.2,max-fallback,
1974830732.0,2025,2025-12-19,Flipkart Internet Private Limited,Flipkart Internet Private Limited,Buyer,Flipkart Internet Private Limited executed definitive documents to acquire an unknown majority stake in Minivet AI Labs Private Limited.,other,False,,none,
2009360121.0,2026,2026-06-30,Quantum International Holdings Limited,"Cashback, Custard, and Custard mobile app",Target,"Quantum International Holdings Limited agreed to acquire Cashback, Custard, and Custard mobile app from Submission Technology Limited.",agreement,False,,none,
1961471243.0,2025,2025-09-19,AI CROSS Inc.,,Transaction,"AI CROSS Inc. (TSE:4476) agreed to acquire Lowp Co., Ltd. for Muneyoshi Nakanishi.",agreement,False,,none,
1934714711.0,2025,2025-03-10,Architectix Limited,INNO Metal Studs Corp/Inno AI Tech Corp.,Target,Architectix Limited entered into a share purchase agreement to acquire INNO Metal Studs Corp and Inno AI Tech Corp. from Inno Holdings Inc. (NasdaqCM:INHD) for $0.001 million.,other,False,0.001,for-pattern,
4646481.0,2007,2007-06-26,ITX Corporation,Telos Japan Corporation,Target,ITX Corp. (OSE: 2725) signed an agreement to acquire 66.7% stake in Telos Japan Corporation for a purchase price of ¥1.28 billion.,agreement,False,,none,
648992964.0,2019,2019-12-23,"Frélii, Inc.",,Transaction,"Frélii, Inc. (OTCPK:FRLI) entered into share purchase agreement to acquire 25% shares of Genecor AI Inc. for $0.94 million from Helix Investment Partners LLC.",other,False,0.94,for-pattern,
1939811643.0,2025,2025-04-15,LitmusWorld Marketing Technologies Pvt Ltd,Piquor Technologies Pvt Ltd,Target,Litmus World Marketing Technologies Private Limited agreed to acquire RepUp.,agreement,False,,none,
1968619444.0,2025,2025-10-30,,Room40 AI Inc.,Target,An undisclosed buyer signed a definitive agreement to acquire Room 40 AI Inc for $2 million.,definitive_agreement,False,2.0,for-pattern,
1786491800.0,2022,2022-04-29,XMachina AI Group Inc.,XMachina AI Group Inc.,Buyer,XMachina-AI Inc. has acquired VONalytics Inc.,agreement,False,,none,
1936593726.0,2025,2025-01-18,"Perplexity AI, Inc.",,Transaction,"Perplexity AI, Inc. submitted a bid to acquire U.S. Assets of Tiktok Inc.",proposal,False,,none,
1931474204.0,2025,2025-02-14,"Nexscient, Inc.",,Transaction,"Nexscient, Inc. (OTCPK:NXNT) entered into a definitive agreement to acquire AI Media Toolkit of i2 Analytics, Inc. for $0.37 million.",definitive_agreement,False,0.37,for-pattern,
1989433730.0,2026,2026-03-10,"Meta Platforms, Inc.",Moltbook,Target,"Meta Platforms, Inc. (NasdaqGS:META) agreed to acquire Moltbook.",agreement,False,,none,
1909900522.0,2019,2019-12-31,Tieke Intelligence,,Transaction,"Tieke Intelligence agreed to acquire an unknown minority stake in Nuobikan Artificial Intelligence Technology (Chengdu) Co., Ltd from Liao Yu and Chengdu Tieke Chuangzhi Enterprise Management Partnership Enterprise (Limited Partnership).",agreement,False,,none,
4646397.0,2007,2007-06-26,ITX Corporation,ITX Corporation,Buyer,ITX Corp. signed an agreement to acquire 89.5% stake in AI-medic Corporation for a purchase price of ¥1.55 billion.,agreement,False,,none,250453
696916715.0,2020,2020-12-03,"ICARO Media Group; ICARO Media Group, Inc.",ICARO Media Group,Buyer,ICARO Media Group has entered into a definitive agreement to acquire Highground Ontario Inc. for $30 million.,definitive_agreement,False,30.0,for-pattern,
281120789.0,2015,2015-01-05,"Meta Platforms, Inc.",SV Angel,Seller,"Facebook, Inc. (NasdaqGS:FB) agreed to acquire Wit.AI, Inc. from Y Combinator, Alven Capital Partners, Ignition Partners, Inventures Group, TenOneTen Ventures and other shareholders.",agreement,False,,none,
704018536.0,2021,2021-02-09,"Setopia Co., Ltd.",,Transaction,"Midas AI Co.,Ltd. (KOSDAQ:A222810) entered into transfer agreement to acquire 51% stake in Melrose Facility Management, LLC from M PLANT, Inc. for KRW 3 million.",other,False,,none,
1960138983.0,2025,2025-09-10,Kaixin Holdings,Kaixin Holdings,Buyer,Kaixin Holdings (NasdaqCM:KXIN) signed a term sheet to acquire 55% stake in XINGCAN.,other,False,,none,035153
1881608800.0,2024,2024-05-21,"Maum.AI, Inc.",,Transaction,"Maum.AI, Inc. (KOSDAQ:A377480) agreed to acquire Manned Unmanned from Choi Hong-seop, Cotton Gins and FuturePlay Inc.",agreement,False,,none,
1956515364.0,2025,2025-08-12,"Perplexity AI, Inc.",Alphabet Inc.,Seller,"Perplexity AI, Inc. proposed to acquire Google chrome browser of Alphabet Inc for $34.5 billion.",proposal,False,34500.0,for-pattern,160329
1967792721.0,2025,2025-10-28,Kaixin Holdings,Honglu Technology,Target,Kaixin Holdings (NasdaqCM:KXIN) signed a term sheet to acquire 51% stake in Honglu Technology.,other,False,,none,
2006295887.0,2026,2026-06-16,"Databricks, Inc.",,Transaction,"Databricks, Inc. signed a letter of intent to acquire Panther Labs, Inc.",letter_of_intent,False,,none,
1970339115.0,2025,2025-11-13,"Salesforce, Inc.",F2 Capital Ventures,Seller,"Salesforce, Inc. (NYSE:CRM) signed a definitive agreement to acquire Doti.AI Ltd.",definitive_agreement,False,,none,
665906094.0,2020,2020-04-29,Companhia Brasileira de Tecnologia para E-commerce S.A.,,Transaction,Companhia Brasileira de Tecnologia para E-commerce S.A. acquired Dlieve Tecnologia Ltda,other,False,,none,
1932366471.0,2025,2025-02-23,Sarine Technologies Ltd.,,Transaction,Sarine Technologies Ltd. (SGX:U77) signed a non-binding letter of intent term sheet to acquire an unknown majority stake in KITOV AI Ltd.,definitive_agreement,False,,none,
1946039867.0,2025,2025-06-03,PixelFox AB,PixelFox AB,Buyer,PixelFox AB (NGM:PIXEL) signed a letter of intent to acquire Smart Upsell AI.,letter_of_intent,False,,none,351120
372075112.0,2016,2016-07-06,Google LLC,Google LLC,Buyer,"Google, Inc. entered into an agreement to acquire Moodstocks SAS from Denis Brulé, Cédric Deltheil and other shareholders.",agreement,False,,none,
696491547.0,2020,2020-11-30,"ServiceNow, Inc.",Hanwha Investment Corp.,Seller,"ServiceNow, Inc. (NYSE:NOW) signed an agreement to acquire Element AI Inc. for $230 million.",other,False,230.0,for-pattern,
1911539384.0,2024,2024-12-04,"Neurotone AI, Inc.",,Transaction,"Neurotone Ai, Inc. entered into a definitive agreement to acquire Aural Rehabilitation, Inc.",definitive_agreement,False,,none,
682150040.0,2020,2020-08-05,,Imaging Biometrics Ltd.,Seller,An unknown buyer signed a letter of intent to acquire Stone Checker Software Ltd from IQ-AI Limited (LSE:IQAI).,letter_of_intent,False,,none,207815
1916064028.0,2025,2025-01-08,"AnTix Holdings, Inc.","AI Health Technologies, Inc.",Seller,"Innovative MedTech, Inc. (OTCPK:IMTH) signed an asset purchase agreement to acquire CyberHealthAI system of AI Health Technologies, Inc.",other,False,,none,
1877782410.0,2024,2024-04-10,"A1 Group, Inc.","A1 Group, Inc.",Buyer,"1 Group, Inc. (OTCPK:AWON) entered a Letter of Intent to acquire AI CPG, LLC for $5.9 million.",letter_of_intent,False,5.9,for-pattern,185392
3568219.0,2007,2007-02-21,L'Air Liquide S.A.,L'Air Liquide S.A.,Buyer,L'Air Liquide SA (ENXTPA: AI) entered into an agreement to acquire the remaining 50% stake in Vietnam Industrial Gases from BOC Group plc.,agreement,False,,none,101202
1762826839.0,2021,2021-12-29,"FiscalNote Holdings, Inc.; FiscalNote, Inc.",Aicel Technologies Inc.,Target,"FiscalNote Holdings, Inc. (NYSE:NOTE) agreed to acquire Aicel Technologies.",agreement,False,,none,
701890995.0,2021,2021-01-21,"Institutional Capital Network, Inc.",Ai Insight Inc.,Seller,"Institutional Capital Network, Inc. agreed to acquire assets of AI Insight Inc.",agreement,False,,none,
2007135648.0,2026,2026-06-22,"Bear Robotics, Inc.",,Transaction,"Bear Robotics, Inc. signed a definitive agreement to acquire Kinisi Robotics.",definitive_agreement,False,,none,
130270788.0,2010,2010-05-28,,"JH Investment Partners II, LP",Seller,"JH Investment Management II, LLC, JH Investment Partners GP Fund, LLC, JH Investment Partners II (AI), LP and JH Investment Partners II, LP sold Barmensen Labs LLC.",other,False,,none,
3568065.0,2007,2007-02-21,The BOC Group Limited,Linde HKO Limited,Target,BOC Group plc agreed to acquire the remaining 50% stake in Hong Kong Oxygen from L'Air Liquide SA (ENXTPA: AI).,agreement,False,,none,
1986785413.0,2026,2026-02-23,"Superhuman Labs, Inc.",,Transaction,"Superhuman Labs, Inc. agreed to acquire DashDash GmbH.",agreement,False,,none,
1837753519.0,2023,2023-05-10,Vopy AB (publ),,Transaction,Vopy AB (publ) agreed to acquire 20% stake in Niuton Tech AS.,agreement,False,,none,
704745822.0,2021,2021-02-16,PRAP ASIA PTE. LTD.,PRAP ASIA PTE. LTD.,Buyer,PRAP ASIA PTE. LTD. agreed to acquire 80% stake in Wild Advertising & Marketing Pte. Ltd. from YEO AI LING and LEE KAI XIN.,agreement,False,,none,
652715540.0,2020,2020-01-28,"ServiceNow, Inc.",,Transaction,"ServiceNow, Inc. (NYSE:NOW) entered into an agreement to acquire Passage AI, Inc.",agreement,False,,none,
664841958.0,2020,2020-04-20,AvenuesAI Limited,AvenuesAI Limited,Buyer,"Infibeam Avenues Limited (BSE:539807) signed a binding agreement to acquire AI Fintech, Inc for $5000.",other,False,,none,321484
1983748792.0,2026,2026-02-10,f-code Inc.,"AI ONE Co., Ltd",Target,"f-code Inc. (TSE:9211) agreed to acquire 75% stake in AI ONE Co., Ltd from Kazumasa Moriya for ¥1.2 billion.",agreement,False,,none,
1881213992.0,2023,2023-03-31,Hafnia Limited,Hafnia Limited,Buyer,Hafnia Limited (OB:HAFNI) entered into a share purchase agreement to acquire 50% stake in Complexio Limited from Simbolo Holdings Limited.,other,False,,none,330888
1940352721.0,2025,2025-04-16,"HubSpot, Inc.",Combine,Seller,"HubSpot, Inc. (NYSE:HUBS) entered into an agreement to acquire Dashworks Technologies, Inc. approximately $25 million.",agreement,False,25.0,max-fallback,
1958072370.0,2025,2025-08-21,Genxai Analytics Limited,Genxai Analytics Limited,Buyer,Genxai Analytics Private Limited acquired Logimetrix Techsolutions Private Limited and Vaikom Tech Solutions Pvt. Ltd.,other,False,,none,372448
1794118080.0,2022,2022-08-03,XMachina AI Group Inc.,XMachina AI Group Inc.,Buyer,XMachina AI Group Inc. signed a Letter of Intent to acquire Nuvoola for CAD 18 million.,letter_of_intent,False,,none,
1999110679.0,2026,2026-05-05,"Greenhouse Software, Inc.",Andreessen Horowitz LLC,Seller,"Greenhouse Software, Inc. entered into a definitive agreement to acquire Ezra AI Labs Inc.",definitive_agreement,False,,none,
1935699065.0,2025,2025-03-17,Laboro.AI Inc.,,Transaction,"Laboro.AI Inc. (TSE:5586) agreed to acquire CAGLA, Inc. from Hidetaka Hando for approximately ¥150 million.",agreement,False,,none,
658170647.0,2020,2020-03-05,Pivot Cloud Solutions,Pivot Cloud Solutions,Buyer,Pivot Cloud Solutions agreed to acquire Astra Global Services Ltd.,agreement,False,,none,
2007291789.0,2026,2026-05-22,"Quantum Solutions Co.,Ltd.",,Transaction,"Quantum Solutions Co.,Ltd. (TSE:2338) agreed to acquire remaining 50% stake in Compass Cloud AI (Japan) Co., Ltd. from Compass Cloud Technology Pte. Ltd for ¥100.",agreement,False,,none,
1866231127.0,2023,2023-12-18,PLC Resources Limited,,Transaction,SensOre Ltd (ASX:S3N) entered into an agreement to acquire 70% stake in Exploration Ventures AI PTY Ltd from Deutsche Rohstoff AG (XTRA:DR0).,agreement,False,,none,
1775513815.0,2022,2022-03-24,Aareal Bank AG,,Transaction,Aareal Bank AG (XTRA:ARL) entered into an agreement to acquire Collect Artificial Intelligence Gmbh from Otto Group Digital Solutions Gmbh.,agreement,False,,none,
3491994.0,2007,2007-02-01,Livestock Improvement Corporation Limited,Eurogene AI Services Ltd.,Target,Livestock Improvement Corp. Ltd. signed a letter of intent to acquire Eurogene AI Services Ltd.,definitive_agreement,False,,none,
1999225408.0,2026,2026-05-05,Energi.ai AS,CEMAsys.com AS,Target,Energi.ai AS agreed to acquire CEMAsys.com AS.,agreement,False,,none,
1993238525.0,2026,2026-04-02,Sony Interactive Entertainment Inc.,,Transaction,Sony Interactive Entertainment Inc. agreed to acquire Cinemersive Labs Ltd.,agreement,False,,none,
1672639851.0,2021,2021-07-01,Accenture plc,Accenture plc,Buyer,Accenture plc (NYSE:ACN) entered into an agreement to acquire Trivadis AG.,agreement,False,,none,143357
2005640354.0,2026,2026-06-11,OVH Groupe S.A.,Gladia SAS,Target,OVH Groupe S.A. (ENXTPA:OVH) entered into exclusive negotiations to acquire GladIA.,other,False,,none,
1994064787.0,2026,2026-04-06,"Advanced Media, Inc.","feat Co., Ltd.",Target,"Advanced Media, Inc. (TSE:3773) agreed to acquire feat Co., Ltd.",agreement,False,,none,
3568211.0,2007,2007-02-20,L'Air Liquide S.A.,L'Air Liquide S.A.,Buyer,L'Air Liquide SA (ENXTPA: AI) entered into an agreement to acquire additional 25% stake in Brunox from BOC Group plc.,agreement,False,,none,101202
1785160151.0,2022,2022-05-31,"Lightbeam Health Solutions, LLC","Jvion, Inc.",Seller,"Lightbeam Health Solutions, LLC entered into an asset purchase agreement to acquire Operating Assets of Jvion, Inc.",other,False,,none,
1862598232.0,2023,2023-11-22,Nova Living (M) SDN. BHD.,Nova Living (M) SDN. BHD.,Buyer,Nova Living (M) SDN. BHD. entered into an agreement AI-powered system from WEB 3.0 Sdn Bhd for $0.68 million .,agreement,False,0.68,for-pattern,
1685719530.0,2021,2021-10-20,Atos Group,Atos Group,Buyer,Atos SE (ENXTPA:ATO) agreed to acquire DataSentics.,agreement,False,,none,200363
1977590597.0,2025,2025-12-04,Riaan Ventures Pvt Ltd,Shradha AI Technologies Limited,Target,Riaan Ventures Pvt Ltd agreed to acquire 4.26% stake in Shradha AI Technologies Limited (BSE:543976) for INR 99.9 million.,agreement,False,,none,358470
1787600523.0,2022,2022-06-21,OneMeta Inc.,,Transaction,WebSafety Inc. (OTCPK:WBSI) signed a letter of intent to acquire Metalanguage Corp.,letter_of_intent,False,,none,
1997656226.0,2025,2025-12-24,Bao-Sheng Global Co. Ltd,AI-Rider Corporation,Seller,"Bao-Sheng Global Co. Ltd agreed to acquire Chang Yu Co., Ltd. from AI-Rider Corporation.",agreement,False,,none,
1833506243.0,2023,2023-04-13,CAC Corporation,Speech Analysis AI business of Empath Inc.,Target,CAC Corporation signed an business transfer agreement to acquire Speech Analysis AI business of Empath Inc.,other,False,,none,
643947082.0,2019,2019-11-12,"SiFive, Inc.",,Transaction,"SiFive, Inc. agreed to acquire Mathematical Deep Learning Cores and AI Infrastructure of Aerendir Mobile Inc.",agreement,False,,none,
4371335.0,2007,2007-06-04,AI Services,Computer Engineering & Consulting Ltd.,Seller,AI Services agreed to acquire Chiyoda Electric from Computer Engineering & Consulting.,agreement,False,,none,210556
2074671.0,1999,1999-09-02,BSM Technologies Inc.,,Transaction,Announced Merger/Acquisition Transaction - Target: Applied Innovations Group Inc.; Buyer(s): BSM Technologies Inc.; Transaction Size: $7.2 mm,other,False,7.2,max-fallback,
1969961710.0,2025,2025-11-06,Lutech S.p.A.,Lutech S.p.A.,Buyer,"Lutech S.p.A. agreed to acquire DigitSapiens from Driton Musolli, Fation Losha and Ariol Sollakuon.",agreement,False,,none,
